Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
61214136,The Collected Regrets of Clover,Mikki Brammer,"Brammer, Mikki",,"=""1250284392""","=""9781250284396""",0,4.16,St Martin's Press,Hardcover,320,2023,2023,,2022/12/31,to-read,to-read (#207),to-read,,,,0,0
59573299,Signal Fires,Dani Shapiro,"Shapiro, Dani",,"=""0593534727""","=""9780593534724""",0,3.91,Knopf,Hardcover,229,2022,2022,,2022/12/31,to-read,to-read (#206),to-read,,,,0,0
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,"Spinelli, Jerry",,"=""0439488400""","=""9780439488402""",4,3.77,Scholastic,Paperback,186,2002,2000,2022/12/31,2021/05/19,,,read,,,,1,0
36412998,The Stars and the Blackness Between Them,Junauda Petrus,"Petrus, Junauda",,"=""052555548X""","=""9780525555483""",0,4.25,Dutton Books for Young Readers,Hardcover,312,2019,2019,,2022/07/03,to-read,to-read (#205),to-read,,,,0,0
20618110,Solitaire,Alice Oseman,"Oseman, Alice",,"=""""","=""""",0,3.92,Harper Collins Children's Books UK,Paperback,392,2014,2014,2022/12/28,2022/12/19,,,read,,,,1,0
61897968,"Practice Makes Perfect (When in Rome, #2)",Sarah       Adams,"Adams, Sarah",,"=""0593500806""","=""9780593500804""",0,4.00,Dell,Paperback,335,2023,2023,,2022/12/27,to-read,to-read (#204),to-read,,,,0,0
61273342,Camp Zero,Michelle Min Sterling,"Sterling, Michelle Min",,"=""1668007568""","=""9781668007563""",0,3.21,Atria Books,Hardcover,304,2023,2023,,2022/12/27,to-read,to-read (#203),to-read,,,,0,0
36381091,The Cabin at the End of the World,Paul Tremblay,"Tremblay, Paul",,"=""0062679104""","=""9780062679109""",0,3.32,William Morrow,Hardcover,288,2018,2018,,2022/12/27,to-read,to-read (#201),to-read,,,,0,0
56179377,Nettle & Bone,T. Kingfisher,"Kingfisher, T.",,"=""1250244048""","=""9781250244048""",0,4.08,Tor Books,Hardcover,243,2022,2022,,2022/12/27,to-read,to-read (#200),to-read,,,,0,0
55878999,"The Sunbearer Trials (The Sunbearer Duology, #1)",Aiden Thomas,"Thomas, Aiden",,"=""""","=""""",0,4.28,Feiwel & Friends,Kindle Edition,352,2022,2022,,2022/12/26,to-read,to-read (#198),to-read,,,,0,0
60052118,House of Hunger,Alexis Henderson,"Henderson, Alexis",,"=""0593438469""","=""9780593438466""",4,3.64,Ace,Hardcover,304,2022,2022,2022/12/22,2022/12/10,,,read,,,,1,0
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,"=""0525509283""","=""9780525509288""",5,4.36,One World,Hardcover,305,2019,2019,2022/12/21,2020/11/18,,,read,,,,1,0
55237206,"Sweethand (Island Bites, #1)",N.G. Peltier,"Peltier, N.G.",,"=""""","=""""",0,3.49,,Kindle Edition,361,2021,2021,,2022/12/16,to-read,to-read (#195),to-read,,,,0,0
59694078,The Heartstopper Yearbook,Alice Oseman,"Oseman, Alice",,"=""1444968394""","=""9781444968392""",0,4.37,Hachette Children's Group,Hardcover,154,2022,2022,,2022/12/09,,,read,,,,1,0
27406704,Britt-Marie Was Here,Fredrik Backman,"Backman, Fredrik",,"=""1501142534""","=""9781501142536""",4,4.09,Atria Books,Hardcover,324,2016,2014,2022/12/09,2020/10/28,,,read,,,,1,0
59949720,"The Kiss Curse (The Ex Hex, #2)",Erin Sterling,"Sterling, Erin",,"=""0063027518""","=""9780063027510""",4,3.74,Avon,Paperback,309,2022,2022,2022/11/25,2022/09/16,,,read,,,,1,0
899492,The Tell-Tale Heart,Edgar Allan Poe,"Poe, Edgar Allan",Byron Glaser,"=""0871917726""","=""9780871917720""",0,4.24,Creative Education,Library Binding,31,1980,1843,,2022/11/08,,,read,,,,1,0
60097417,You're Invited,Amanda Jayatissa,"Jayatissa, Amanda",,"=""0593335120""","=""9780593335123""",3,3.50,Berkley,Hardcover,376,2022,2022,2022/11/07,2022/10/18,,,read,,,,1,0
42201431,"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,"Lauren, Christina",,"=""1501128035""","=""9781501128035""",4,3.90,Gallery Books,Paperback,432,2019,2019,2022/11/06,2021/02/10,,,read,,,,1,0
60305888,The Banned Bookshop of Maggie Banks,Shauna Robinson,"Robinson, Shauna",,"=""""","=""""",0,3.73,Sourcebooks Landmark,Kindle Edition,336,2022,2022,,2022/11/05,to-read,to-read (#194),to-read,,,,0,0
59808228,The Prisoner,B.A. Paris,"Paris, B.A.",,"=""1250274141""","=""9781250274144""",0,3.61,St. Martin's Press,Hardcover,298,2022,2022,,2022/11/04,to-read,to-read (#193),to-read,,,,0,0
60321061,We Are the Light,Matthew Quick,"Quick, Matthew",,"=""1668005425""","=""9781668005422""",0,3.78,Avid Reader Press / Simon & Schuster,Hardcover,256,2022,2022,,2022/11/04,to-read,to-read (#192),to-read,,,,0,0
57840571,The Hacienda,Isabel Cañas,"Cañas, Isabel",,"=""""","=""""",0,3.84,Berkley,Hardcover,352,2022,2022,,2022/10/31,to-read,to-read (#191),to-read,,,,0,0
60142750,All Good People Here,Ashley Flowers,"Flowers, Ashley",,"=""0593496477""","=""9780593496473""",0,3.82,Bantam,Hardcover,312,2022,2022,,2022/10/28,to-read,to-read (#190),to-read,,,,0,0
60254209,Anywhere You Run,Wanda M. Morris,"Morris, Wanda M.",,"=""0063082500""","=""9780063082502""",0,4.05,William Morrow Paperbacks,Paperback,400,2022,2022,,2022/10/28,to-read,to-read (#189),to-read,,,,0,0
125423,The Very Quiet Cricket,Eric Carle,"Carle, Eric",,"=""0399218858""","=""9780399218859""",0,4.07,World of Eric Carle,Hardcover,32,1990,1990,,2022/10/26,,,read,,,,1,0
196951,The Hat,Jan Brett,"Brett, Jan",,"=""0750026049""","=""9780750026048""",0,4.28,Macdonald Young,Paperback,32,1998,1997,,2022/10/26,,,read,,,,1,0
833550,Each Peach Pear Plum,Janet Ahlberg,"Ahlberg, Janet",Allan Ahlberg,"=""067088278X""","=""9780670882786""",0,4.23,Puffin Books,Board book,34,1999,1978,,2022/10/26,,,read,,,,1,0
906541,Bedtime for Frances,Russell Hoban,"Hoban, Russell",Garth Williams,"=""0064434516""","=""9780064434515""",0,4.14,HarperCollins,Paperback,32,1995,1960,,2022/10/26,,,read,,,,1,0
18419,The Kissing Hand,Audrey Penn,"Penn, Audrey","Ruth E. Harper, Nancy M. Leak","=""1933718005""","=""9781933718002""",0,4.44,Tanglewood,Hardcover,30,2006,1993,,2022/10/26,,,read,,,,1,0
196970,The Night Before Christmas,Clement Clarke Moore,"Moore, Clement Clarke",Jan Brett,"=""0399231900""","=""9780399231902""",0,4.40,G.P. Putnam's Sons,Hardcover,32,1998,1823,,2022/10/26,,,read,,,,1,0
766020,The Rainbow Fish,Marcus Pfister,"Pfister, Marcus",,"=""1558580093""","=""9781558580091""",0,4.21,North-South Books,Hardcover,32,1992,1992,,2022/10/26,,,read,,,,1,0
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",0,4.38,HarperCollins Publishers,Hardcover,64,1964,1964,,2022/10/26,,,read,,,,1,0
43716169,A Universe of Wishes: A We Need Diverse Books Anthology,Dhonielle Clayton,"Clayton, Dhonielle","Samira Ahmed, Jenni Balch, Libba Bray, Zoraida Córdova, Tessa  Gratton, Kwame Mbalia, Anna-Marie McLemore, Tochi Onyebuchi, Mark Oshiro, Natalie C. Parker, Rebecca Roanhorse, V.E. Schwab, Tara Sim, Nic Stone, Victoria Schwab","=""1984896210""","=""9781984896216""",0,3.71,Random House Children’s Books,Hardcover,416,2020,2020,,2022/10/22,to-read,to-read (#187),to-read,,,,0,0
60321513,"Silver Under Nightfall (Reaper, #1)",Rin Chupeco,"Chupeco, Rin",,"=""1982195711""","=""9781982195717""",0,3.93,S&S/Saga Press,Hardcover,512,2022,2022,,2022/10/22,to-read,to-read (#186),to-read,,,,0,0
233818,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,"=""0440439884""","=""9780440439882""",0,3.88,Yearling,Paperback,184,1971,1960,2022/10/17,2020/10/05,,,read,,,,1,0
13623848,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""""","=""""",3,4.31,Ecco,Paperback,408,2012,2011,2022/10/15,2021/11/28,,,read,,,,1,0
57558144,"With You Forever (Bergman Brothers, #4)",Chloe Liese,"Liese, Chloe",,"=""""","=""""",0,4.08,Chloe Liese,Kindle Edition,350,2021,2021,,2022/10/08,to-read,to-read (#184),to-read,,,,0,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",0,4.22,"Little, Brown and Company",Hardcover,393,2018,2018,,2022/10/05,to-read,to-read (#183),to-read,,,,0,0
58945991,The Book of the Most Precious Substance,Sara Gran,"Gran, Sara",,"=""0578947099""","=""9780578947099""",0,3.56,Dreamland Books,Paperback,319,2022,2022,,2022/10/05,to-read,to-read (#180),to-read,,,,0,0
59345249,The It Girl,Ruth Ware,"Ware, Ruth",,"=""1982155264""","=""9781982155261""",3,3.84,Scout Press,Hardcover,423,2022,2022,2022/09/30,2022/09/14,,,read,,,,1,0
53018378,The Heiress: The Revelations of Anne de Bourgh,Molly Greeley,"Greeley, Molly",,"=""0063032007""","=""9780063032002""",0,3.69,William Morrow,Hardcover,357,2021,2021,,2022/09/25,to-read,to-read (#178),to-read,,,,0,0
59828774,The Holiday Trap,Roan Parrish,"Parrish, Roan",,"=""1728256275""","=""9781728256276""",0,3.52,Sourcebooks Casablanca,Paperback,442,2022,2022,,2022/09/19,to-read,to-read (#177),to-read,,,,0,0
60066655,Love on the Brain,Ali Hazelwood,"Hazelwood, Ali",,"=""0593336852""","=""""",4,3.90,Berkley ,Kindle Edition,368,2022,2022,2022/09/14,2022/03/27,,,read,"Silly, unrealistic fun. Good soup",,,1,0
50225678,"Boyfriend Material (London Calling, #1)",Alexis  Hall,"Hall, Alexis",,"=""1728206146""","=""9781728206141""",4,3.98,Sourcebooks Casablanca,Paperback,425,2020,2020,2022/09/10,2020/10/28,,,read,,,,1,0
59807978,Hester,Laurie Lico Albanese,"Albanese, Laurie Lico",,"=""1250278554""","=""9781250278555""",0,3.97,St. Martin's Press,Hardcover,322,2022,2022,,2022/09/07,to-read,to-read (#176),to-read,,,,0,0
39927096,"Less (Arthur Less, #1)",Andrew Sean Greer,"Greer, Andrew Sean",,"=""""","=""""",0,3.62,Lee Boudreaux Books,Kindle Edition,273,2017,2017,,2022/09/06,to-read,to-read (#175),to-read,,,,0,0
58909880,The House Across the Lake,Riley Sager,"Sager, Riley",,"=""""","=""""",3,3.58,Hodder & Stoughton,ebook,369,2022,2022,2022/09/05,2022/08/23,,,read,3.5 My first Riley Sager and it went in a direction I didn’t anticipate. ,,,1,0
59824159,"Everything for You (Bergman Brothers, #5)",Chloe Liese,"Liese, Chloe",,"=""""","=""9798201359881""",0,4.06,,ebook,356,2022,2022,,2022/09/03,to-read,to-read (#174),to-read,,,,0,0
35224992,Last Night at the Telegraph Club,Malinda Lo,"Lo, Malinda",,"=""0525555250""","=""9780525555254""",0,4.20,Dutton Books for Young Readers,Hardcover,409,2021,2021,,2022/08/23,to-read,to-read (#173),to-read,,,,0,0
61355265,The Light We Carry: Overcoming in Uncertain Times,Michelle Obama,"Obama, Michelle",,"=""0593237463""","=""9780593237465""",0,4.27,Crown,Hardcover,319,2022,2022,,2022/08/23,to-read,to-read (#172),to-read,,,,0,0
60321430,Tread of Angels,Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1982166185""","=""9781982166182""",0,3.47,Saga Press,Hardcover,201,2022,2022,,2022/08/23,to-read,to-read (#171),to-read,,,,0,0
60018639,Thistlefoot,GennaRose Nethercott,"Nethercott, GennaRose",,"=""059346883X""","=""9780593468838""",0,3.94,Anchor,Hardcover,448,2022,2022,,2022/08/23,to-read,to-read (#170),to-read,,,,0,0
58756502,Jackal,Erin E. Adams,"Adams, Erin E.",,"=""0593499301""","=""9780593499306""",0,3.65,Bantam,Hardcover,336,2022,2022,,2022/08/23,to-read,to-read (#169),to-read,,,,0,0
60149532,"Killers of a Certain Age (Killers of a Certain Age, #1)",Deanna Raybourn,"Raybourn, Deanna",,"=""""","=""""",0,3.86,Berkley,Hardcover,368,2022,2022,,2022/08/23,to-read,to-read (#168),to-read,,,,0,0
36373463,"Us Against You (Beartown, #2)",Fredrik Backman,"Backman, Fredrik",Neil Smith,"=""1501160796""","=""9781501160790""",0,4.37,Atria Books,Hardcover,448,2018,2017,,2022/08/23,to-read,to-read (#166),to-read,,,,0,0
60209470,"The Winners (Beartown, #3)",Fredrik Backman,"Backman, Fredrik",,"=""1982112794""","=""9781982112790""",0,4.45,Atria Books,Hardcover,673,2022,2022,,2022/08/23,to-read,to-read (#165),to-read,,,,0,0
58690308,Book Lovers,Emily Henry,"Henry, Emily",,"=""0593334833""","=""9780593334836""",4,4.10,Berkley,Paperback,377,2022,2022,2022/08/23,2022/02/03,,,read,,,,1,0
58890948,Hide,Kiersten White,"White, Kiersten",,"=""0593359232""","=""9780593359235""",2,3.32,Del Rey,Hardcover,256,2022,2022,2022/08/04,2022/06/05,,,read,,,,1,0
54189398,"The Spanish Love Deception (Love Deception, #1)",Elena  Armas,"Armas, Elena",,"=""1668002531""","=""9781668002537""",2,3.80,Elena Armas,ebook,487,2021,2021,2022/07/26,2021/11/23,,,read,"Ugh…one of my favorite tropes just done badly.<br/><br/>Who edited this book? 437 pages that easily could have been trimmed down. So much excess. So many repetitive phrases and words. The dialogue was so stilted, it felt like a lecture at times. And Aaron gave me whiplash. I get that he let his guard down by the end but first half Aaron and last half Aaron were two separate characters.",,,1,0
19161835,Confessions,Kanae Minato,"Minato, Kanae",Stephen    Snyder,"=""0316200921""","=""9780316200929""",4,3.93,Mulholland Books,Paperback,240,2014,2008,2022/07/12,2022/05/26,,,read,,,,1,0
58415294,"Unhinged (Necessary Evils, #1)",Onley James,"James, Onley",,"=""168489154X""","=""9781684891542""",1,4.08,Onley James Books,Hardcover,304,2021,2021,2022/07/08,2022/07/05,,,read,Not good,,,1,0
57693648,Yerba Buena,Nina LaCour,"LaCour, Nina",,"=""1250810469""","=""9781250810465""",4,3.85,Flatiron Books,Hardcover,304,2022,2022,2022/07/05,2021/06/22,,,read,,,,1,0
58783422,Sometime in Summer,Katrina Leno,"Leno, Katrina",,"=""0316194514""","=""9780316194518""",0,3.89,"Little, Brown Books for Young Readers",Paperback,416,2022,2022,,2022/01/07,to-read,to-read (#139),to-read,,,,0,0
58885776,The Dead Romantics,Ashley Poston,"Poston, Ashley",,"=""""","=""""",0,3.91,Berkley ,Paperback,368,2022,2022,,2022/06/30,to-read,to-read (#162),to-read,,,,0,0
50215350,We Ride Upon Sticks,Quan Barry,"Barry, Quan",,"=""1524748099""","=""9781524748098""",0,3.78,Pantheon Books,Hardcover,367,2020,2020,2022/06/30,2021/04/16,,,read,,,,1,0
41473872,"I Wish You All the Best (I Wish You All the Best, #1)",Mason Deaver,"Deaver, Mason",,"=""""","=""""",0,4.15,Push,Hardcover,329,2019,2019,,2020/10/09,to-read,to-read (#161),to-read,,,,0,0
57505278,All Her Little Secrets,Wanda M. Morris,"Morris, Wanda M.",,"=""0063204339""","=""9780063204331""",4,3.70,William Morrow,Hardcover,384,2021,2021,2022/06/14,2022/01/15,,,read,,,,1,0
17573685,The Feminine Mystique,Betty Friedan,"Friedan, Betty","Gail Collins, Anna Quindlen","=""0393346781""","=""9780393346787""",0,3.87,W. W. Norton & Company,Paperback,562,2013,1963,,2022/06/09,,,read,,,,1,0
3360950,Why Is God Laughing?: The Path to Joy and Spiritual Optimism,Deepak Chopra,"Chopra, Deepak",Mike Myers,"=""0307408884""","=""9780307408884""",0,3.54,Harmony,Hardcover,192,2008,,,2022/06/09,,,read,,,,1,0
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",,"=""""","=""""",4,4.17,Harper Collins Children's Books,Paperback,496,2016,2016,2022/06/07,2020/11/14,,,read,,,,1,0
44767458,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""059309932X""","=""9780593099322""",0,4.29,Ace,Hardcover,658,2019,1965,,2022/06/03,to-read,to-read (#159),to-read,,,,0,0
54998251,"Four Hundred Souls: A Community History of African America, 1619-2019",Ibram X. Kendi,"Kendi, Ibram X.",Keisha N. Blain,"=""0593134044""","=""9780593134047""",0,4.56,One World,Hardcover,504,2021,2021,,2022/06/03,to-read,to-read (#158),to-read,,,,0,0
59345253,Something Wilder,Christina Lauren,"Lauren, Christina",,"=""1982173408""","=""9781982173401""",3,3.65,Gallery Books,Hardcover,384,2022,2022,2022/06/03,2022/05/11,,,read,"3.5 the twists got me, I’ll admit, and I really liked the characters, just felt really slow moving",,,1,0
13928,"Daughter of the Forest  (Sevenwaters, #1)",Juliet Marillier,"Marillier, Juliet",,"=""""","=""""",0,4.29,Tom Doherty Associates,Mass Market Paperback,554,2002,1999,,2022/06/02,to-read,to-read (#157),to-read,,,,0,0
45724784,Keep It Moving: Lessons for the Rest of Your Life (Bestselling Self-Help),Twyla Tharp,"Tharp, Twyla",,"=""""","=""""",0,3.84,Simon & Schuster,Kindle Edition,189,2019,2019,2022/05/28,2021/11/20,,,read,,,,1,0
41723456,The Overdue Life of Amy Byler,Kelly Harms,"Harms, Kelly",,"=""1542042968""","=""9781542042963""",2,3.84,Lake Union Publishing,Hardcover,332,2019,2019,2022/05/24,2020/10/09,,,read,"Something about this book just…irked me. First half dragged, second half went quickly but, too quickly? Really enjoyed Lena, Matt and Daniel. All the other characters felt like too much, including Amy. ",,,1,0
42589678,Mrs. Everything,Jennifer Weiner,"Weiner, Jennifer",,"=""1501133489""","=""9781501133480""",3,3.85,Atria Books,Hardcover,480,2019,2019,2021/06/30,2020/10/09,,,read,"I’ve never read from this author but I’ve seen her books everywhere for years. I chose this book because of its setting, being a big fan of the 60s and 70s. The 2 protagonists are interested but, dear god, this is almost 100% torture porn. How many stereotypes and fictional tropes can one story use? The answer is a fricking lot. <br/><br/>I can also appreciate the attempts at representation but it could have been done with more thought and research. Jo and Bethie just went through too much.",,,1,0
56098122,The Guide,Peter Heller,"Heller, Peter",,"=""0525657762""","=""9780525657767""",0,3.62,Alfred A. Knopf,Hardcover,257,2021,2021,,2022/05/20,to-read,to-read (#156),to-read,,,,0,0
52867387,Beach Read,Emily Henry,"Henry, Emily",,"=""1984806734""","=""9781984806734""",4,3.97,Berkley,Paperback,358,2020,2020,2022/05/17,2020/11/20,,,read,Could read a whole book about Gus,,,1,0
250792,Ain't I a Woman: Black Women and Feminism,bell hooks,"hooks, bell",,"=""089608129X""","=""9780896081291""",0,4.51,South End Press,Paperback,205,1999,1981,2022/05/08,2020/10/04,,,read,,,,1,0
42201995,The Stationery Shop,Marjan Kamali,"Kamali, Marjan",,"=""1982107480""","=""9781982107482""",4,4.23,Gallery Books,Hardcover,312,2019,2019,2022/05/06,2022/02/04,,,read,Can we curse on this site? Cause this was fucking heartbreaking. Beautifully written. I’d do anything for Roya. ,,,1,0
45186670,Twice in a Blue Moon,Christina Lauren,"Lauren, Christina",,"=""1982135700""","=""9781982135706""",2,3.62,Gallery Books,Hardcover,358,2019,2019,2022/04/27,2020/10/09,,,read,"This was…not very good. The premise the entire book relies upon made me uncomfortable. Liked the characters, didn’t like any of their plots.",,,1,0
58783802,When Women Were Dragons,Kelly Barnhill,"Barnhill, Kelly",,"=""0385548222""","=""9780385548229""",0,3.82,Doubleday /Anchor Books Edition,Hardcover,367,2023,2022,,2022/04/23,to-read,to-read (#155),to-read,,,,0,0
58468990,The Paris Apartment,Lucy Foley,"Foley, Lucy",,"=""0063003058""","=""9780063003057""",3,3.65,William Morrow,Hardcover,360,2022,2022,2022/04/15,2022/01/15,,,read,,,,1,0
52268640,Memphis,Tara M. Stringfellow,"Stringfellow, Tara M.",,"=""0593230485""","=""9780593230480""",0,4.08,The Dial Press,Hardcover,272,2022,2022,,2022/04/09,to-read,to-read (#154),to-read,,,,0,0
49127718,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""198216963X""","=""9781982169633""",4,4.17,Atria Publishing,Hardcover,336,2019,2019,2022/04/07,2021/01/14,,,read,,,,1,0
55200663,"The Darkness Outside Us (The Darkness Outside Us, #1)",Eliot Schrefer,"Schrefer, Eliot",,"=""0062888285""","=""9780062888280""",0,4.32,Clarion Books,Hardcover,397,2021,2021,,2022/03/28,to-read,to-read (#153),to-read,,,,0,0
50056075,"The Heart Principle (The Kiss Quotient, #3)",Helen  Hoang,"Hoang, Helen",,"=""0451490843""","=""9780451490841""",4,3.92,Berkley,Paperback,339,2021,2021,2022/03/27,2021/08/10,,,read,,,,1,0
58283080,"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,"Bailey, Tessa",,"=""0063045699""","=""9780063045699""",3,3.88,Avon,Paperback,353,2022,2022,2022/03/21,2022/02/04,,,read,,,,1,0
56921326,The Fastest Way to Fall,Denise  Williams,"Williams, Denise",,"=""0593101928""","=""9780593101926""",0,4.01,Berkley Romance,Paperback,380,2021,2021,,2022/03/09,to-read,to-read (#152),to-read,,,,0,0
39338454,"The Bride Test (The Kiss Quotient, #2)",Helen  Hoang,"Hoang, Helen",,"=""0451490827""","=""9780451490827""",4,3.81,Berkley,Paperback,320,2019,2019,2022/03/07,2020/11/20,,,read,,,,1,0
34445772,"Our Stories, Our Voices: 21 YA Authors Get Real About Injustice, Empowerment, and Growing Up Female in America",Amy Reed,"Reed, Amy","Ellen Hopkins, Alexandra Duncan, I.W. Gregorio, Maurene Goo, Stephanie Kuehnert, Nina LaCour, Anna-Marie McLemore, Hannah Moskowitz, Aisha Saeed, Jenny Torres Sanchez, Sandhya Menon, Martha Brockenbrough, Jaye Robin Brown, Sona Charaipotra, Brandy Colbert, Somaiya Daud, Amber   Smith, Julie   Murphy, Christine  Day, Tracy Deonn","=""1534409017""","=""9781534409019""",4,4.14,Simon Pulse,ebook,320,2018,2018,2022/03/04,2021/05/24,,,read,Heed the warnings but this essay collection is wonderful. Different perspectives through different lives experiences from excellent writers. Strongly recommend for educators and their students.,,,1,0
55297669,"Love & Other Disasters (Nashville Love, #1)",Anita Kelly,"Kelly, Anita",,"=""1538754851""","=""9781538754856""",0,3.80,Forever,Kindle Edition,384,2022,2022,,2022/03/01,to-read,to-read (#151),to-read,,,,0,0
